parcel_id,building_no,Total Rooms,Year Built,Building SF,Energy Adj,Roughins,Bedrooms,Effect Age,Quality,Bsmt Wall,Plumb Fixt,Full Baths,Condition,Style,Bsmt SF,Fireplaces,Half Baths,Phys Depr,Design,Bsmt Fin,Porch,Kitchens,Funct Depr,Bldg Type,Bsmt Fin SF,Gar/Shed,Econ Depr,Notes
314031,1,12,1980,3477.00,No Data,,5,,7.00,No Data,,5,Very Good,No Data,,3,1,,No Data,,502,,5,No Data,,,,
314033,1,7,1980,1980.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314034,1,7,1980,1982.00,No Data,,3,,5.00,No Data,,3,Good,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314035,1,7,1980,1982.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314036,1,7,1980,1982.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314037,1,8,1979,3530.00,No Data,,4,,5.00,No Data,16,4,Average,No Data,,1,1,,No Data,,838,,5,No Data,,,,
314039,1,5,1980,1369.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,708,,5,No Data,,,,
314040,1,7,1980,1836.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,838,,5,No Data,,,,
314041,1,7,1980,1982.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314042,1,7,1980,1982.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314043,1,7,1980,1982.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314044,1,5,1980,1465.00,No Data,,2,,5.00,No Data,,2,Avg/Good,No Data,,1,1,,No Data,,502,,5,No Data,,,,
314045,1,5,1980,1518.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,302,,5,No Data,,,,
314046,1,5,1980,1465.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,302,,5,No Data,,,,
314047,1,5,1980,1518.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,502,,5,No Data,,,,
314048,1,7,1980,1982.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,639,,5,No Data,,,,
314049,1,8,1980,1836.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,1,,No Data,,838,,5,No Data,,,,
314050,1,5,1979,1369.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,708,,5,No Data,,,,
314051,1,5,1979,1854.00,No Data,,2,,5.00,No Data,,2,Good,No Data,,1,1,,No Data,,708,,5,No Data,,,,
314052,1,7,1979,2028.00,No Data,,3,,5.00,No Data,,3,Good,No Data,,1,1,,No Data,,838,,5,No Data,,,,
315001,1,2,1978,440.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
315002,1,3,1978,660.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
315003,1,3,1978,515.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
315004,1,2,1978,445.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
315301,1,4,1978,1800.00,No Data,,,,5.00,No Data,9,,Average,No Data,,,,,No Data,,,,5,No Data,,,,
315302,1,1,1978,750.00,No Data,,,,5.00,No Data,,,Average,No Data,,,1,,No Data,,,,5,No Data,,,,
315304,1,2,1978,1335.00,No Data,,,,5.00,No Data,,,Average,No Data,,,,,No Data,,,,5,No Data,,,,
315305,1,2,1980,2500.00,No Data,,,,5.00,No Data,,,Average,No Data,,,,,No Data,,,,5,No Data,1190,,,
316001,1,4,1979,850.00,No Data,,2,,5.00,No Data,5,1,Avg/Good,No Data,,1,,,No Data,,110,,5,No Data,,,,
316002,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316003,1,4,1979,850.00,No Data,,2,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,110,,5,No Data,,,,
316004,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316005,1,4,1979,924.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316006,1,4,1979,854.00,No Data,,2,,5.00,No Data,8,2,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316007,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316008,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316009,1,3,1979,644.00,No Data,,1,24,5.00,No Data,5,1,Average,No Data,,1,,12,No Data,,70,,5,No Data,,,,
316010,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316011,1,4,1979,896.00,No Data,,2,,5.00,No Data,8,2,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316012,1,4,1979,854.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316014,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316015,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316016,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316017,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316018,1,4,1979,854.00,No Data,,2,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316019,1,4,1979,868.00,No Data,,2,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316020,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Avg/Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316021,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316022,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316023,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316024,1,4,1979,854.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316025,1,3,1979,854.00,No Data,,2,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316026,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316027,1,4,1979,850.00,No Data,,2,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,110,,5,No Data,,,,
316028,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316029,1,4,1979,850.00,No Data,,2,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,110,,5,No Data,,,,
316030,1,4,1979,868.00,No Data,,2,,5.00,No Data,8,2,Avg/Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316031,1,4,1979,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316032,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316033,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316034,1,4,1979,850.00,No Data,,2,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,110,,5,No Data,,,,
316035,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316036,1,4,1979,924.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316037,1,4,1979,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316038,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316039,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316040,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316041,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316042,1,4,1979,924.00,No Data,,2,,6.00,No Data,8,2,Avg/Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316043,1,4,1979,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316044,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316045,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316046,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316047,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316048,1,4,1979,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316049,1,4,1979,854.00,No Data,,2,,5.00,No Data,8,2,Avg/Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316050,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316051,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316052,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316053,1,3,1979,644.00,No Data,,1,,5.00,No Data,5,1,Avg/Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316054,1,4,1979,924.00,No Data,,2,,5.00,No Data,8,2,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316055,1,4,1979,896.00,No Data,,2,,5.00,No Data,8,2,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316056,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316057,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316058,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316059,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316060,1,4,2019,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316061,1,4,2019,854.00,No Data,,2,,5.00,No Data,8,2,Very Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316062,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316063,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316064,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316065,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316066,1,4,2019,854.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316067,1,4,2019,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316068,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316069,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316070,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316071,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316072,1,4,2019,854.00,No Data,,2,,5.00,No Data,8,2,Avg/Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316073,1,4,2019,854.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316074,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316075,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316076,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316077,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316078,1,4,2019,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316079,1,4,2019,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316080,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316081,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316082,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Good,No Data,,1,,,No Data,,70,,5,No Data,,,,
316083,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316084,1,4,2019,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316085,1,4,2019,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316086,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316087,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316088,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316089,1,3,2019,644.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316090,1,4,2019,854.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316091,1,4,2019,896.00,No Data,,2,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,70,,5,No Data,,,,
316301,1,4,1979,1904.00,No Data,1,,,2.00,No Data,2,,Poor | Sketch not available.,No Data,,,1,,No Data,,,,2,No Data,,,,
316302,1,7,1979,1827.00,No Data,,2,,7.00,No Data,8,2,Good,No Data,,,,,No Data,,90,,5,No Data,,,,
316304,1,1,1979,450.00,No Data,,,,3.00,No Data,,,Fair,No Data,,,1,,No Data,,,,2,No Data,,,,
316305,1,1,1979,450.00,No Data,,,,3.00,No Data,,,Fair,No Data,,,1,,No Data,,,,2,No Data,,,,
316306,1,,1979,450.00,No Data,,,,3.00,No Data,,,Fair,No Data,,,1,,No Data,,,,2,No Data,,,,
316307,1,,1979,450.00,No Data,,,,3.00,No Data,,,Fair,No Data,,,1,,No Data,,,,2,No Data,,,,
317001,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317002,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317003,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317004,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317005,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317006,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317007,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317008,1,6,1979,1619.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,180,,5,No Data,,,,
317009,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317010,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,168,,5,No Data,,,,
317011,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Very Good,No Data,,1,,,No Data,,,,5,No Data,,,,
317012,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317013,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317014,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Good,No Data,,1,,,No Data,,,,5,No Data,,,,
317015,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317016,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317017,1,6,1979,1574.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317018,1,6,1979,1502.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317019,1,6,1979,1502.00,No Data,,3,,5.00,No Data,8,2,Avg/Good,No Data,,1,,,No Data,,,,5,No Data,,,,
317020,1,6,1979,1502.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317021,1,6,1979,1616.00,No Data,,3,,5.00,No Data,8,2,Excellent,No Data,,1,1,,No Data,,,,7,No Data,,,,
317022,1,6,1979,1502.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317023,1,6,1979,1502.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317024,1,6,1979,1502.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317025,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317026,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,144,,5,No Data,,,,
317027,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,120,,5,No Data,,,,
317028,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317029,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,144,,5,No Data,,,,
317030,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317031,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,144,,5,No Data,,,,
317032,1,6,1980,1590.00,No Data,,3,,5.00,No Data,,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317033,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,850,1,,,No Data,4,240,,5,No Data,800,,,
317034,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,850,1,,,No Data,,,,5,No Data,,,,
317035,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,850,1,,,No Data,4,394,,5,No Data,800,,,
317036,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317037,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317038,1,7,1980,1590.00,No Data,,4,,5.00,No Data,,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317039,1,6,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317040,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317041,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317042,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317043,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317044,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317045,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Good,No Data,,1,,,No Data,,,,5,No Data,,,,
317046,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317047,1,7,1980,1590.00,No Data,,4,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
317048,1,7,1980,1590.00,No Data,,3,,5.00,No Data,8,2,Average,No Data,,1,,,No Data,,,,5,No Data,,,,
318001,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318002,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318003,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318004,1,7,1980,1438.00,No Data,,3,,5.00,No Data,,3,Good,No Data,894,1,1,,No Data,3,144,,5,No Data,894,,,
318005,1,6,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,648,1,1,,No Data,3,144,,5,No Data,550,,,
318006,1,7,1980,1192.00,No Data,,2,,5.00,No Data,,2,Avg/Good,No Data,648,1,1,,No Data,4,144,,5,No Data,648,,,
318007,1,7,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,648,1,1,,No Data,4,144,,5,No Data,648,,,
318008,1,7,1980,1438.00,No Data,,3,1980,5.00,No Data,,3,Good,No Data,894,1,,,No Data,3,144,,5,No Data,894,,,
318009,1,6,1980,1438.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,,,No Data,,222,,5,No Data,,,,
318010,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318011,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318012,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318013,1,6,1980,1438.00,No Data,,3,,5.00,No Data,,3,Average,No Data,894,1,,,No Data,4,186,,5,No Data,894,,,
318014,1,6,1980,1438.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,,,No Data,,144,,5,No Data,,,,
318015,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318016,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318017,1,6,1980,1438.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,,,No Data,,144,,5,No Data,,,,
318018,1,5,1980,1438.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,,,No Data,,144,,5,No Data,,,,
318019,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318020,1,5,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,1,1,,No Data,,144,,5,No Data,,,,
318021,1,6,1980,1438.00,No Data,,3,,5.00,No Data,,3,Average,No Data,,1,,,No Data,,144,,5,No Data,,,,
318022,1,7,1980,1438.00,No Data,,3,,5.00,No Data,,3,Good,No Data,894,1,,,No Data,4,144,,5,No Data,894,,,
318023,1,6,1980,1192.00,No Data,,3,,5.00,No Data,,3,Average,No Data,648,1,1,,No Data,4,144,,5,No Data,648,,,
318024,1,7,1980,1192.00,No Data,,3,,5.00,No Data,,3,Average,No Data,648,1,1,,No Data,4,144,,5,No Data,648,,,
318025,1,6,1980,1192.00,No Data,,2,,5.00,No Data,,2,Average,No Data,648,1,2,,No Data,4,144,,5,No Data,648,,,
319101,1,4,1980,1419.00,No Data,,2,24,5.00,No Data,,3,Avg/Good,No Data,,,,12,No Data,,216,,5,No Data,,,,
319102,1,5,1980,1428.00,No Data,,2,,5.00,No Data,,2,Good,No Data,,,,,No Data,,260,,5,No Data,,,,
319103,1,4,1980,1262.00,No Data,,2,24,5.00,No Data,,3,Average,No Data,,,,-10000,No Data,,216,,5,No Data,,,,
319104,1,3,1980,623.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,86,,5,No Data,,,,
319105,1,3,1980,623.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,86,,5,No Data,,,,
319106,1,4,1980,1262.00,No Data,,2,,5.00,No Data,,3,Average,No Data,,,,,No Data,,216,,5,No Data,,,,
319107,1,5,1980,1428.00,No Data,,2,,5.00,No Data,,2,Average,No Data,,,,,No Data,,260,,5,No Data,,,,
319108,1,4,1980,1262.00,No Data,,2,,5.00,No Data,,3,Average,No Data,,,,,No Data,,216,,5,No Data,,,,
319109,1,3,1980,816.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,218,,5,No Data,,,,
319110,1,3,1980,816.00,No Data,,1,,5.00,No Data,,1,Average,No Data,,,,,No Data,,218,,5,No Data,,,,
320101,1,3,1980,548.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
320102,1,3,1980,548.00,No Data,,1,,5.00,No Data,5,1,Avg/Good,No Data,,,,,No Data,,,,5,No Data,,,,
320103,1,3,1980,548.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
320104,1,3,1980,548.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
320105,1,3,1980,548.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
320106,1,3,1980,548.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
320107,1,3,1980,548.00,No Data,,1,,5.00,No Data,5,1,Average,No Data,,,,,No Data,,,,5,No Data,,,,
